Country,YearsProgram,DeveloperType,HaveWorkedLanguage,Salary
Finland,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
South Korea,2 to 3 years,NA,NA,NA
Nigeria,2 to 3 years,NA,NA,NA
Ukraine,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Serbia,2 to 3 years,NA,NA,NA
India,2 to 3 years,Mobile developer,NA,NA
Philippines,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Ukraine,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,Mobile developer,NA,NA
India,2 to 3 years,Web developer; Graphic designer,NA,NA
United States,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
Poland,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
Nepal,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
Australia,2 to 3 years,NA,NA,NA
Russian Federation,2 to 3 years,Web developer,NA,NA
Albania,2 to 3 years,DevOps specialist,NA,NA
India,2 to 3 years,NA,NA,NA
Algeria,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Canada,2 to 3 years,NA,NA,NA
Romania,2 to 3 years,Web developer,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Machine learning specialist; Data scientist,NA,NA
India,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Libya,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Somalia,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Canada,2 to 3 years,NA,NA,NA
Japan,2 to 3 years,Web developer; Mobile developer; Embedded applications/devices developer,NA,NA
France,2 to 3 years,NA,NA,NA
Israel,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Denmark,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Bulgaria,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Australia,2 to 3 years,NA,NA,NA
Pakistan,2 to 3 years,Web developer; Data scientist; Desktop applications developer; Database administrator,NA,NA
Italy,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Belarus,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Poland,2 to 3 years,NA,NA,NA
Nepal,2 to 3 years,Web developer; Mobile developer; Graphic designer,NA,NA
India,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,Web developer,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Finland,2 to 3 years,NA,NA,NA
Nicaragua,2 to 3 years,Web developer; Mobile developer,NA,NA
India,2 to 3 years,Web developer; Mobile developer,NA,NA
Iran,2 to 3 years,Web developer; Mobile developer,NA,NA
Pakistan,2 to 3 years,Web developer; Mobile developer,NA,667.93893129771
Philippines,2 to 3 years,NA,NA,NA
Taiwan,2 to 3 years,Web developer; Mobile developer,NA,NA
Hong Kong,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
Turkey,2 to 3 years,Mobile developer,NA,NA
United States,2 to 3 years,NA,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Albania,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer; DevOps specialist,NA,NA
United States,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Jamaica,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Finland,2 to 3 years,Web developer,NA,NA
Germany,2 to 3 years,Web developer,NA,NA
United States,2 to 3 years,Database administrator; DevOps specialist,NA,NA
India,2 to 3 years,Mobile developer; Other,NA,NA
Germany,2 to 3 years,NA,NA,NA
France,2 to 3 years,NA,NA,NA
Georgia,2 to 3 years,NA,NA,NA
Italy,2 to 3 years,NA,NA,NA
Bangladesh,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Sweden,2 to 3 years,NA,NA,NA
Canada,2 to 3 years,NA,NA,NA
Vietnam,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Web developer; Graphics programming; Desktop applications developer,NA,NA
Nigeria,2 to 3 years,NA,NA,NA
Italy,2 to 3 years,Web developer; Graphic designer,NA,NA
India,2 to 3 years,Desktop applications developer,NA,NA
Canada,2 to 3 years,NA,NA,NA
Lebanon,2 to 3 years,NA,NA,NA
Iran,2 to 3 years,NA,NA,NA
Spain,2 to 3 years,Web developer,NA,10752.688172043
United States,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer; Developer with a statistics or mathematics background,NA,NA
Sweden,2 to 3 years,NA,NA,NA
Romania,2 to 3 years,NA,NA,NA
Singapore,2 to 3 years,NA,NA,NA
Iran,2 to 3 years,Web developer,NA,NA
United Kingdom,2 to 3 years,Embedded applications/devices developer,NA,31250
India,2 to 3 years,NA,NA,NA
Zambia,2 to 3 years,Database administrator,NA,NA
Morocco,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
Madagascar,2 to 3 years,NA,NA,NA
Albania,2 to 3 years,NA,NA,NA
Albania,2 to 3 years,NA,NA,NA
Uzbekistan,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Israel,2 to 3 years,NA,NA,NA
Slovak Republic,2 to 3 years,NA,NA,NA
France,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer; Quality assurance engineer,NA,NA
Canada,2 to 3 years,NA,NA,NA
Taiwan,2 to 3 years,Graphics programming; Desktop applications developer,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,Data scientist,NA,NA
Indonesia,2 to 3 years,Web developer,NA,NA
Iran,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Indonesia,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Mobile developer; Desktop applications developer,NA,NA
United States,2 to 3 years,NA,NA,NA
Egypt,2 to 3 years,NA,NA,NA
France,2 to 3 years,NA,NA,NA
Mexico,2 to 3 years,Web developer; Mobile developer; Embedded applications/devices developer; Desktop applications developer; Database administrator,NA,NA
Germany,2 to 3 years,NA,NA,NA
Italy,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
Aland Islands,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Russian Federation,2 to 3 years,NA,NA,NA
Ethiopia,2 to 3 years,Data scientist; Desktop applications developer; Database administrator,NA,NA
Bangladesh,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Dominican Republic,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,Web developer,NA,293.642636910879
Lithuania,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
France,2 to 3 years,NA,NA,NA
Algeria,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer; Mobile developer; Embedded applications/devices developer; Graphics programming; Developer with a statistics or mathematics background; Data scientist; Graphic designer; Desktop applications developer; Database administrator; Systems administrator,NA,NA
Serbia,2 to 3 years,Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Other,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Web developer,Java,NA
Netherlands,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer; Mobile developer; Machine learning specialist; Data scientist,NA,NA
France,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Desktop applications developer,NA,NA
Germany,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer,NA,NA
Spain,2 to 3 years,NA,NA,NA
Turkey,2 to 3 years,NA,NA,NA
Mauritius,2 to 3 years,NA,NA,NA
Armenia,2 to 3 years,NA,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer; Machine learning specialist; Developer with a statistics or mathematics background; Data scientist; Database administrator,NA,NA
India,2 to 3 years,Web developer,NA,NA
Venezuela,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
France,2 to 3 years,NA,NA,NA
India,2 to 3 years,Mobile developer; Graphics programming; Graphic designer,NA,NA
Australia,2 to 3 years,Web developer; Desktop applications developer; Database administrator,NA,NA
Belgium,2 to 3 years,NA,NA,NA
Bangladesh,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,7341.06592277199
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Germany,2 to 3 years,Web developer; Embedded applications/devices developer; Developer with a statistics or mathematics background; Data scientist; Database administrator,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
New Zealand,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Norway,2 to 3 years,NA,NA,NA
Lithuania,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Denmark,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Web developer,NA,NA
Poland,2 to 3 years,NA,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
Finland,2 to 3 years,Embedded applications/devices developer,NA,NA
United Kingdom,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
Uzbekistan,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,JavaScript; PHP,NA
Morocco,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Indonesia,2 to 3 years,Web developer; Mobile developer; Graphics programming; Developer with a statistics or mathematics background; Desktop applications developer; Database administrator,NA,NA
United States,2 to 3 years,Web developer,NA,57e3
Albania,2 to 3 years,NA,NA,NA
France,2 to 3 years,Web developer,NA,NA
Germany,2 to 3 years,NA,NA,NA
Philippines,2 to 3 years,NA,NA,NA
Poland,2 to 3 years,NA,NA,NA
South Korea,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,Mobile developer,NA,NA
Canada,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Brazil,2 to 3 years,NA,NA,NA
Philippines,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
India,2 to 3 years,Mobile developer,NA,NA
Canada,2 to 3 years,Web developer; Mobile developer,NA,NA
India,2 to 3 years,NA,NA,NA
Finland,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Mobile developer; Database administrator,NA,NA
Germany,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Iran,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,Graphics programming; Machine learning specialist; Data scientist,NA,NA
Bulgaria,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
India,2 to 3 years,Other,NA,NA
India,2 to 3 years,NA,NA,NA
Singapore,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer,NA,NA
Canada,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,NA,NA,NA
Germany,2 to 3 years,NA,NA,NA
Afghanistan,2 to 3 years,NA,NA,NA
United States,2 to 3 years,Web developer; Mobile developer,NA,NA
Algeria,2 to 3 years,NA,NA,NA
Brazil,2 to 3 years,Web developer,NA,NA
Indonesia,2 to 3 years,NA,C; Matlab; VB.NET,NA
Romania,2 to 3 years,Web developer,Java; JavaScript; SQL,NA
Israel,2 to 3 years,NA,JavaScript; Python,NA
Germany,2 to 3 years,NA,C#; SQL; VBA; Visual Basic 6,NA
Nigeria,2 to 3 years,Web developer; Mobile developer; Data scientist; Desktop applications developer; Database administrator; DevOps specialist,Java; JavaScript; SQL; TypeScript; VB.NET,NA
India,2 to 3 years,Web developer,PHP,NA
Germany,2 to 3 years,NA,SQL,NA
Canada,2 to 3 years,Web developer,C#; VB.NET; VBA; Visual Basic 6,NA
United Kingdom,2 to 3 years,NA,Python,NA
India,2 to 3 years,NA,JavaScript; PHP; SQL,NA
India,2 to 3 years,NA,C,NA
Morocco,2 to 3 years,NA,C; C++; C#; Java; Matlab; PHP; Python; SQL,NA
Russian Federation,2 to 3 years,NA,Python,NA
Indonesia,2 to 3 years,NA,PHP; SQL,NA
Bulgaria,2 to 3 years,Web developer,Go; Java; Python,NA
Chile,2 to 3 years,NA,PHP; Python,NA
France,2 to 3 years,NA,C#; Python,NA
United Kingdom,2 to 3 years,Web developer,JavaScript; PHP,NA
Macedonia,2 to 3 years,NA,NA,NA
Ireland,2 to 3 years,NA,NA,NA
Morocco,2 to 3 years,Quality assurance engineer,NA,NA
Canada,2 to 3 years,Web developer,NA,NA
Canada,2 to 3 years,Web developer; Mobile developer; Embedded applications/devices developer; Developer with a statistics or mathematics background; Desktop applications developer,NA,NA
Israel,2 to 3 years,NA,NA,NA
Singapore,2 to 3 years,NA,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,Web developer,NA,NA
Mexico,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Brazil,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
Brazil,2 to 3 years,Mobile developer; Desktop applications developer,NA,NA
Finland,2 to 3 years,NA,NA,NA
Belgium,2 to 3 years,NA,NA,NA
Sweden,2 to 3 years,NA,NA,NA
India,2 to 3 years,Web developer,NA,NA
Netherlands,2 to 3 years,NA,NA,NA
Bangladesh,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Egypt,2 to 3 years,Web developer,NA,NA
Mexico,2 to 3 years,Web developer; Desktop applications developer,NA,3732.05741626794
India,2 to 3 years,Web developer,NA,NA
Paraguay,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
India,2 to 3 years,NA,NA,NA
Honduras,2 to 3 years,Desktop applications developer; Database administrator,NA,NA
United States,2 to 3 years,NA,JavaScript; Swift,NA
India,2 to 3 years,Web developer,NA,NA
Uganda,2 to 3 years,NA,NA,NA
Philippines,2 to 3 years,Web developer,NA,NA
Mongolia,2 to 3 years,Mobile developer; Developer with a statistics or mathematics background; Data scientist; Desktop applications developer; Database administrator; Quality assurance engineer,C#; Java; JavaScript; PHP; SQL; VB.NET,NA
India,2 to 3 years,NA,PHP,NA
India,2 to 3 years,NA,Java; SQL,NA
India,2 to 3 years,Web developer,C#; JavaScript; SQL,NA
United States,2 to 3 years,NA,Java; JavaScript; Python; Ruby; Swift,NA
India,2 to 3 years,Mobile developer,C; C++; Java; SQL,NA
Sri Lanka,2 to 3 years,NA,Java; PHP,NA
Singapore,2 to 3 years,NA,C++; Objective-C; PHP; SQL; Swift,NA
Spain,2 to 3 years,NA,C#; Java; JavaScript; PHP; Python; SQL,NA
Hungary,2 to 3 years,NA,Java; PHP; Python; VB.NET,NA
Algeria,2 to 3 years,NA,NA,NA
New Zealand,2 to 3 years,NA,C; C++; C#; Haskell; Java; JavaScript; Swift,NA
France,2 to 3 years,NA,C; Java; JavaScript; PHP; SQL; VB.NET; VBA,NA
Russian Federation,2 to 3 years,NA,Java; JavaScript; Python,NA
France,2 to 3 years,NA,Assembly; C; C++; C#; Java; JavaScript; PHP; Python; SQL,NA
Iran,2 to 3 years,NA,C#; Matlab; VBA,NA
United States,2 to 3 years,NA,Assembly; C#; Java; Python,NA
India,2 to 3 years,NA,Assembly; C; Common Lisp; Java; JavaScript; SQL,NA
Portugal,2 to 3 years,NA,C; C++; Java; Matlab; Python,NA
India,2 to 3 years,Desktop applications developer,C#; SQL; VB.NET; VBA; Visual Basic 6,NA
India,2 to 3 years,Mobile developer; Graphic designer,C; C#; Java; Objective-C; PHP; SQL,NA
United States,2 to 3 years,NA,C#,NA
Hungary,2 to 3 years,NA,Python; R,NA
Georgia,2 to 3 years,Web developer; Desktop applications developer,C#; JavaScript; SQL; TypeScript,8602.15053763441
China,2 to 3 years,NA,C; C++; C#; Lua; Matlab; Python; SQL,NA
Thailand,2 to 3 years,NA,Python,NA
Germany,2 to 3 years,NA,C; Java,NA
India,2 to 3 years,Web developer; Mobile developer,Java; JavaScript; PHP; SQL,NA
Bangladesh,2 to 3 years,NA,Java,NA
Poland,2 to 3 years,NA,JavaScript; SQL,NA
United States,2 to 3 years,NA,C++; C#; Python,NA
United States,2 to 3 years,NA,SQL,NA
Belgium,2 to 3 years,Web developer,C; C#; Java; JavaScript; Python; SQL,NA
United States,2 to 3 years,NA,C; C++; Hack; Java; JavaScript; Lua; Objective-C; Python; Swift,NA
Hungary,2 to 3 years,NA,C; JavaScript; PHP; SQL,NA
United States,2 to 3 years,NA,Assembly; C; C++; Python,NA
Switzerland,2 to 3 years,NA,Java; Matlab; Python; R,NA
Australia,2 to 3 years,NA,Java; JavaScript; PHP; Python,NA
United States,2 to 3 years,Web developer,NA,NA
Germany,2 to 3 years,NA,Python,NA
Netherlands,2 to 3 years,NA,Java; JavaScript; PHP; Python; SQL,NA
Chile,2 to 3 years,Web developer; Systems administrator; DevOps specialist,JavaScript; Python,NA
United States,2 to 3 years,NA,Java; Swift,NA
United States,2 to 3 years,Web developer; Desktop applications developer,Assembly; C; C++; C#; JavaScript; SQL,NA
India,2 to 3 years,NA,C; C++; Java,NA
I prefer not to say,2 to 3 years,NA,Assembly; C; C++; C#; Java; JavaScript; PHP; Python; SQL,NA
Germany,2 to 3 years,NA,C#; JavaScript; SQL,NA
United States,2 to 3 years,NA,JavaScript,NA
India,2 to 3 years,NA,C++; Java; JavaScript,NA
Hungary,2 to 3 years,NA,C#; Java; SQL,NA
Russian Federation,2 to 3 years,NA,Java; Python,NA
Austria,2 to 3 years,NA,Java,NA
France,2 to 3 years,NA,C; C++; C#; Java; PHP; Python,NA
Germany,2 to 3 years,Web developer; Mobile developer; Desktop applications developer; Systems administrator,C; C++; C#,36559.1397849462
Poland,2 to 3 years,Desktop applications developer,Java,11851.8518518519
Slovak Republic,2 to 3 years,NA,Assembly; C; C++; Java; JavaScript; PHP; Python,NA
Azerbaidjan,2 to 3 years,NA,C#; Java; JavaScript; PHP; SQL,NA
United Kingdom,2 to 3 years,NA,Python; Ruby,NA
United States,2 to 3 years,Web developer,CoffeeScript; JavaScript; Ruby,87500
India,2 to 3 years,NA,C; C++; C#; Java; JavaScript; VB.NET; VBA; Visual Basic 6,NA
Ukraine,2 to 3 years,NA,C; C++,NA
United Kingdom,2 to 3 years,Mobile developer,Java; JavaScript; PHP; Python; SQL,2e4
United Kingdom,2 to 3 years,NA,Java; JavaScript; Objective-C; PHP; Python; SQL; Swift,NA
United States,2 to 3 years,Desktop applications developer,C++; C#; Scala,56e3
United States,2 to 3 years,NA,NA,NA
Pakistan,2 to 3 years,NA,Java; PHP; SQL,NA
Turkey,2 to 3 years,NA,NA,NA
Sri Lanka,2 to 3 years,NA,C; C++; C#; Java; JavaScript; PHP; SQL,NA
Brazil,2 to 3 years,Web developer,C#; JavaScript; PHP; SQL,11146.4968152866
Poland,2 to 3 years,NA,C++; SQL; VBA,NA
Netherlands,2 to 3 years,NA,Python,NA
United Kingdom,2 to 3 years,NA,Smalltalk,NA
India,2 to 3 years,NA,C; C++; C#; Python; SQL,NA
France,2 to 3 years,NA,C; Java; JavaScript; PHP; SQL,NA
Germany,2 to 3 years,NA,C#; Java; PHP,NA
United States,2 to 3 years,Web developer,JavaScript,NA
Pakistan,2 to 3 years,NA,Java; JavaScript; PHP; Ruby; SQL,NA
United Kingdom,2 to 3 years,NA,C; C++; C#; JavaScript; Python,NA
Sweden,2 to 3 years,NA,Java; JavaScript; PHP; Python; SQL; Swift,NA
Philippines,2 to 3 years,NA,Assembly; C; C++; C#; Java; JavaScript; Perl; PHP; Python; R; SQL,NA
Bosnia-Herzegovina,2 to 3 years,NA,C; C#; JavaScript; PHP,NA
Russian Federation,2 to 3 years,Web developer; DevOps specialist; Other,Java,NA
Finland,2 to 3 years,NA,Java; JavaScript; PHP,NA
Netherlands,2 to 3 years,NA,JavaScript; PHP; SQL,NA
Somalia,2 to 3 years,NA,C; C++; PHP; Python; SQL,NA
Canada,2 to 3 years,Other,C; C++; C#; F#,53030.303030303
United States,2 to 3 years,NA,C#; Java; JavaScript; TypeScript,NA
Germany,2 to 3 years,Web developer; Embedded applications/devices developer; Desktop applications developer; Database administrator; Systems administrator,VB.NET,NA
Italy,2 to 3 years,NA,C; C++,NA
Slovenia,2 to 3 years,NA,JavaScript; PHP; SQL; VB.NET,NA
Indonesia,2 to 3 years,NA,C#; PHP; SQL,NA
Switzerland,2 to 3 years,NA,NA,NA
Ukraine,2 to 3 years,Mobile developer,Java; JavaScript; Objective-C; Swift,NA
India,2 to 3 years,Web developer,NA,NA
India,2 to 3 years,Web developer; Mobile developer; Data scientist; Database administrator; Systems administrator,NA,NA
Denmark,2 to 3 years,NA,C#; JavaScript,NA
United States,2 to 3 years,Machine learning specialist,NA,NA
India,2 to 3 years,Web developer; Mobile developer,NA,NA
United Kingdom,2 to 3 years,NA,NA,NA
United States,2 to 3 years,NA,NA,NA
Australia,2 to 3 years,Web developer; Mobile developer; Graphics programming; Graphic designer; Database administrator; Systems administrator,NA,NA
Denmark,2 to 3 years,NA,C#; Java; JavaScript; PHP; SQL; TypeScript,NA
Germany,2 to 3 years,NA,Java; JavaScript; SQL,NA
India,2 to 3 years,NA,Java; JavaScript; SQL,NA
Mexico,2 to 3 years,NA,C#; R; SQL; VBA,NA
France,2 to 3 years,Web developer,JavaScript; PHP,NA
